title,id,authors,abstract,journal,published
Hidden Supersymmetry,http://arxiv.org/abs/hep-th/0008189v2,['X. Calmet'],"  Inspired by the concept of complementarity, we present a illustrative model
for the weak interactions with unbroken gauge symmetry and unbroken
supersymmetry. The observable particles are bound states of some more
fundamental particles. Supersymmetry is broken at the macroscopic scale of the
observable particles by a discrete symmetry but remains exact at the scale of
the fundamental particle and is thus hidden. This provides a link between
theories at very high energies and the observed particle physics.
Supersymmetric particles are confined in usual matter.
",Phys.Lett. B510 (2001) 221-226,2000-08-24 11:11:04+00:00
Bitwistor formulation of massive spinning particle,http://arxiv.org/abs/hep-th/0308154v1,"['S. Fedoruk', 'V. G. Zima']","  Twistor formulation of massive arbitrary spin particle has been constructed.
Twistor space of such particle is formed two twistors and two complex scalars
which form together 'bosonic supertwistor'. The formulation is deduced from
space-time one for spinning particle by means of introducing auxiliary harmonic
variables and consequent partial fixing of gauges. It is carried out the
canonical quantization of twistor massive particle with nonzero spin. It is
found the eigenvalues of Casimir operators on particle states and harmonic
expansion of wave function in spectrum.
","Journal of Kharkiv University, No.585 (2003) 39-48",2003-08-22 11:27:19+00:00
The kinetic limit of a system of coagulating planar Brownian particles,http://arxiv.org/abs/math/0507522v3,"['Alan Hammond', 'Fraydoun Rezakhanlou']","  We study a model of mass-bearing coagulating planar Brownian particles.
Coagulation is prone to occur when two particles become within a distance of
order $\epsilon$. We assume that the initial number of particles is of the
order of $| \log \epsilon |. Under suitable assumptions on the initial
distribution of particles and the microscopic coagulation propensities, we show
that the macroscopic particle densities satisfy a Smoluchowski-type equation.
",None,2005-07-26 01:32:39+00:00
"Regularity of coupled two-dimensional nonlinear Fokker-Planck and
  Navier-Stokes systems",http://arxiv.org/abs/math/0605245v1,"['Peter Constantin', 'Charles Fefferman', 'Edriss Titi', 'Arghir Zarnescu']","  We consider systems of particles coupled with fluids. The particles are
described by the evolution of their density, and the fluid is described by the
Navier-Stokes equations. The particles add stress to the fluid and the fluid
carries and deforms the particles. Because the particles perform rapid random
motion, we assume that the density of particles is carried by a time average of
the fluid velocity. The resulting coupled system is shown to have smooth
solutions at all values of parameters, in two spatial dimensions.
",None,2006-05-10 00:35:02+00:00
Geometrically induced two-particle binding in a wave guide,http://arxiv.org/abs/math-ph/0512085v2,['Helmut Linde'],"  For mathematical models of quantum wave guides we show that in some
situations two interacting particles can be trapped more easily than a single
particle. In particular, we give an example of a wave guide that can not bind a
single particle, but does have a geometrically induced bound state for two
particles that attract each other. We also show that Neumann boundary
conditions are `stickier' for two interacting particles than for a single one.
",None,2005-12-24 23:50:02+00:00
"Particle with internal dynamical asymmetry: chaotic self-propulsion and
  turning",http://arxiv.org/abs/nlin/0007034v1,['Sergey Denisov'],"  We consider model of a complex particle that consists of a rigid shell and a
nucleus with spatial asymmetric interaction. The particle's dynamics with the
nucleus driven by a periodic excitation is considered. It is shown that
unidirectional self-propulsed particle motion arises in the absence of spatial
and temporary asymmetry of external potentials and influences. Transport modes
are the general case of complex particle dynamics in the presence of nonlinear
friction or periodic external potential. The changes of average transport
velocity and direction of transport are determined by qualitative changes of
internal dynamics regimes: local attractor bifurcations in the internal phase
space of the complex particle. Finally, microbiological relevance of the
proposed model is briefly discussed.
",None,2000-07-24 09:43:10+00:00
Final state interactions in two-particle interferometry,http://arxiv.org/abs/nucl-th/9710051v1,"['D. Anchishkin', 'U. Heinz', 'P. Renk']","  We reconsider the influence of two-particle final state interactions (FSI) on
two-particle Bose-Einstein interferometry. We concentrate in particular on the
problem of particle emission at different times. Assuming chaoticity of the
source, we derive a new general expression for the symmetrized two-particle
cross section. We discuss the approximations needed to derive from the general
result the Koonin-Pratt formula. Introducing a less stringent version of the
so-called smoothness approximation we also derive a more accurate formula. It
can be implemented into classical event generators and allows to calculate FSI
corrected two-particle correlation functions via modified Bose-Einstein
""weights"".
","Phys.Rev.C57:1428-1439,1998",1997-10-22 14:48:42+00:00
"Self Consistent and Renormalized particle-particle RPA in a Schematic
  Model",http://arxiv.org/abs/nucl-th/9807047v1,"['E. J. V. de Passos', 'A. F. R. de Toledo Piza', 'F. Krmpotić']","  The dynamical effects of ground state correlations for excitation energies
and transition strengths near the superfluid phase transition are studied in
the soluble two level pairing model, in the context of the particle-particle
self consistent Random Phase Approximation (SCRPA). Exact results are well
reproduced across the transition region, beyond the collapse of the standard
particle-particle Random Phase Approximation. The effects of two-body
correlation in the SCRPA are displayed explicitly.
","Phys.Rev.C58:1841-1844,1998",1998-07-17 19:24:12+00:00
"A Self-Consistent Solution to the Nuclear Many-Body Problem at Finite
  Temperature",http://arxiv.org/abs/nucl-th/0306009v1,"['T. Frick', 'H. Müther']","  The properties of symmetric nuclear matter are investigated within the
Green's functions approach. We have implemented an iterative procedure allowing
for a self-consistent evaluation of the single-particle and two-particle
propagators. The in-medium scattering equation is solved for a realistic
(non-separable) nucleon-nucleon interaction including both particle-particle
and hole-hole propagation. The corresponding two-particle propagator is
constructed explicitely from the single-particle spectral functions. Results
are obtained for finite temperatures and an extrapolation to T=0 is presented.
",Phys.Rev. C68 (2003) 034310,2003-06-02 15:13:52+00:00
Symmetry Breaking in Induced-Charge Electrophoresis,http://arxiv.org/abs/physics/0410163v4,['Ehud Yariv'],"  The electrophoretic motion of a conducting particle, driven by an induced
charge mechanism, is analyzed. The dependence of the motion upon particle shape
is embodied in four tensorial coefficients that relate the particle velocities
to the externally-applied electric field. Several families of particle shapes,
whose members are unaffected by the applied field, are identified via use of
symmetry arguments. Other particles translate and/or rotate in response to the
imposed field, even if their net electric charge vanishes. The coefficients are
represented as surface integrals of the electric potential over the particle
boundary, thereby eliminating the need to solve the flow field.
",None,2004-10-20 12:14:40+00:00
"Behaviors of positively charged fine particles in a cross field sheath
  between magnetized double plasmas",http://arxiv.org/abs/physics/0411092v1,"['Takuma Gohda', 'Satoru Iizuka']","  Dependencies of levitation position of positively charged fine-particles on
plasma parameters are investigated. The charges on the particles become
positive in a cross-field sheath between magnetized double plasmas with
different potentials separated vertically by horizontal magnetic field, because
ion current flowing from a lower high-potential plasma surpasses electron
current coming across the magnetic field from an upper low-potential plasma.
  From measurement of the resonance frequency of the particles driven by
external oscillating electric field, the charge on particle is estimated to be
of the order of 10e2. Variation of particle levitation positions can be
explained by the change of the charges.
",None,2004-11-09 08:59:42+00:00
A one-dimensional lattice model for a quantum mechanical free particle,http://arxiv.org/abs/quant-ph/9905031v1,['A. C. de la Torre'],"  Two types of particles, A and B with their corresponding antiparticles, are
defined in a one dimensional cyclic lattice with an odd number of sites. In
each step of time evolution, each particle acts as a source for the
polarization field of the other type of particle with nonlocal action but with
an effect decreasing with the distance: A -->...\bar{B} B \bar{B} B \bar{B} ...
; B --> A \bar{A} A \bar{A} A ... . It is shown that the combined distribution
of these particles obeys the time evolution of a free particle as given by
quantum mechanics.
","Eur. Phys. J. D8, 165-168, 2000.",1999-05-10 12:12:09+00:00
Quantum mechanics and discontinuous motion of particles,http://arxiv.org/abs/quant-ph/0209022v1,['Rui Qi'],"  We discuss a new realistic interpretation of quantum mechanics based on
discontinuous motion of particles. The historical and logical basis of
discontinuous motion of particles is given. It proves that if there exists only
one kind of physical reality--particles, then the realistic motion of particles
described by quantum mechanics should be discontinuous motion. We further
denote that protective measurement may provide a direct method to confirm the
existence of discontinuous motion of particles.
",None,2002-09-03 03:39:56+00:00
Decoherence in a Two-Particle Model,http://arxiv.org/abs/quant-ph/0210199v1,"['D. Duerr', 'R. Figari', 'A. Teta']","  We consider a simple one dimensional quantum system consisting of a heavy and
a light particle interacting via a point interaction. The initial state is
chosen to be a product state, with the heavy particle described by a coherent
superposition of two spatially separated wave packets with opposite momentum
and the light particle localized in the region between the two wave packets. We
characterize the asymptotic dynamics of the system in the limit of small mass
ratio, with an explicit control of the error. We derive the corresponding
reduced density matrix for the heavy particle and explicitly compute the
(partial) decoherence effect for the heavy particle induced by the presence of
the light one for a particular set up of the parameters.
",None,2002-10-30 12:07:03+00:00
"Dynamical Casimir Effect in a one-dimensional uniformly contracting
  cavity",http://arxiv.org/abs/quant-ph/0604058v1,"['A. M. Fedotov', 'Yu. E. Lozovik', 'N. B. Narozhny', 'A. N. Petrosyan']","  We consider particle creation (the Dynamical Casimir effect) in a uniformly
contracting ideal one-dimensional cavity non-perturbatively. The exact
expression for the energy spectrum of created particles is obtained and its
dependence on parameters of the problem is discussed. Unexpectedly, the number
of created particles depends on the duration of the cavity contracting
non-monotonously. This is explained by quantum interference of the events of
particle creation which are taking place only at the moments of acceleration
and deceleration of a boundary, while stable particle states exist (and thus no
particles are created) at the time of contracting.
","Phys. Rev. A 74, 013806 (2006)",2006-04-09 16:36:30+00:00
"Wave-particle duality and `bipartite' wave functions for a single
  particle",http://arxiv.org/abs/quant-ph/0609092v1,['Zeqian Chen'],"  It is shown that `bipartite' wave functions can present a mathematical
formalism of quantum theory for a single particle, in which the associated
Schr\""{o}dinger's wave functions correspond to those `bipartite' wave functions
of product forms. This extension of Schr\""{o}dinger's form establishes a
mathematical expression of wave-particle duality and that von Neumann's entropy
is a quantitative measure of complementarity between wave-like and
particle-like behaviors. In particular, this formalism suggests that collapses
of Schr\""{o}dinger's wave functions can be regarded as the simultaneous
transition of the particle from many levels to one. Our results shed
considerable light on the basis of quantum mechanics, including quantum
measurement.
",None,2006-09-12 13:17:58+00:00
How to Distinguish Identical Particles. the General Case,http://arxiv.org/abs/quant-ph/0611049v1,['Fedor Herbut'],"  The many-identical-particle quantum correlations are revisited utilizing the
machinery of basic group theory, especially that of the group of permutations.
It is done with the purpose to obtain precise definitions of effective distinct
particles, and of the limitations involved. Namely, certain restrictions allow
one to distinguish identical particles in the general case of N of them, and of
J clusters of effectively distinct particles, where N and J are arbitrary
integers (but 1<J<(N+1)). Mutually orthogonal, single-particle distinguishing
projectors (events or ptoperties), J of them, are the backbone of the
construction. The general results are exemplified by local quantum mechanics,
and by the case of nucleons. The former example suits laboratory experiments,
and a critical view of it is presented.
",None,2006-11-04 10:30:13+00:00
A study of the size of snow particles in powder snow avalanches,http://arxiv.org/abs/0704.2354v1,['Marie Rastello'],"  In this work, we study the size of the particles involved in a powder snow
avalanche phenomenon. To determine these sizes, we study all the phenomena the
particles have to face before arriving in the ""body"" of the avalanche. We study
the boundary layer which is at the bottom of the avalanche. We determine, with
the help of experimental data, the range of size of the particles that can be
entrained by the avalanche. We then examine the possibility for these particles
to reach the top of the boundary layer, and so to take part in the avalanche.
Our final result is that the more frequent particles suspended in a powder snow
avalanche have a size lower than 200 micrometers.
",Annals of Glaciology 32 (2001) 258-262,2007-04-18 14:37:46+00:00
Dark Matter and Particle Physics,http://arxiv.org/abs/0707.1536v2,['Michael E. Peskin'],"  [A brief review intended for a general physics colloquium audience.]
Astrophysicists now know that 80% of the matter in the universe is `dark
matter', composed of neutral and weakly interacting elementary particles that
are not part of the Standard Model of particle physics. I will summarize the
evidence for dark matter. I will explain why I expect dark matter particles to
be produced at the CERN LHC. We will then need to characterize the new weakly
interacting particles and demonstrate that they are the same particles that are
found in the cosmos. I will describe how this might be done.
","J.Phys.Soc.Jap.76:111017,2007",2007-07-10 23:01:52+00:00
Higgs Particle: The Origin of Mass,http://arxiv.org/abs/0708.2016v1,['Yasuhiro Okada'],"  The Higgs particle is a new elementary particle predicted in the Standard
Model of the elementary particle physics. It plays a special role in the theory
of mass generation of quarks, leptons, and gauge bosons. In this article,
theoretical issues on the Higgs mechanism are first discussed, and then
experimental prospects on the Higgs particle study at the future collider
experiments, LHC and ILC, are reviewed. The Higgs coupling determination is an
essential step to establish the mass generation mechanism, which could lead to
a deeper understanding of particle physics.
","J.Phys.Soc.Jap.76:111011,2007",2007-08-15 09:50:15+00:00
"Stationary distribution for dioecious branching particle systems with
  rapid stirring",http://arxiv.org/abs/0710.5404v1,['Feng Yu'],"  We study dioecious (i.e., two-sex) branching particle system models, where
there are two types of particles, modeling the male and female populations, and
where birth of new particles requires the presence of both male and female
particles. We show that stationary distributions of various dioecious branching
particle models are nontrivial under certain conditions, for example, when
there is sufficiently fast stirring.
","Annals of Applied Probability 2007, Vol. 17, No. 5-6, 1508-1537",2007-10-29 12:26:08+00:00
Quantifying turbulence induced segregation of inertial particles,http://arxiv.org/abs/0802.0607v2,"['Enrico Calzavarini', 'Massimo Cencini', 'Detlef Lohse', 'Federico Toschi']","  Particles with density different from that of the advecting turbulent fluid
cluster due to the different response of light/heavy particles to turbulent
fluctuations. This study focuses on the quantitative characterization of the
segregation of dilute poly-disperse inertial particles evolving in turbulent
flow, as obtained from Direct Numerical Simulation of the Navier-Stokes
equations. We introduce an indicator of segregation amongst particles of
different inertia and/or size, from which a length scale r_{seg} quantifying
the degree of segregation of two different types of particles is deduced.
","Phys. Rev. Lett. 101, 084504 (2008)",2008-02-05 13:01:55+00:00
Cavity nonlinear optics with few photons and ultracold quantum particles,http://arxiv.org/abs/0802.2402v1,"['András Vukics', 'Wolfgang Niedenzu', 'Helmut Ritsch']","  The light force on particles trapped in the field of a high-Q cavity mode
depends on the quantum state of field and particle. Different photon numbers
generate different optical potentials anddifferent motional states induce
different field evolution. Even for weak saturation and linear polarizability
the induced particle motion leads to nonlinear field dynamics. We derive a
corresponding effective field Hamiltonian containing all the powers of the
photon number operator, which predicts nonlinear phase shifts and squeezing
even at the few-photon level. Wave-function simulations of the full
particle-field dynamics confirm this and show significant particle-field
entanglement in addition.
","Phys. Rev. A 79, 013828 (2009)",2008-02-17 23:23:30+00:00
Numerical Simulation of Gluey Particles,http://arxiv.org/abs/0802.2816v2,['Aline Lefebvre'],"  We propose here a model and a numerical scheme to compute the motion of rigid
particles interacting through the lubrication force. In the case of a particle
approaching a plane, we propose an algorithm and prove its convergence towards
the solutions to the gluey particle model proposed by B. Maury. We propose a
multi-particle version of this gluey model which is based on the projection of
the velocities onto a set of admissible velocities. Then, we describe a
multi-particle algorithm for the simulation of such systems and present
numerical results.
",None,2008-02-20 13:22:26+00:00
Particle partitioning entanglement in itinerant many-particle systems,http://arxiv.org/abs/0804.0878v1,"['O. S. Zozulya', 'Masudul Haque', 'K. Schoutens']","  For itinerant fermionic and bosonic systems, we study `particle
entanglement', defined as the entanglement between two subsets of particles
making up the system. We formulate the general structure of particle
entanglement in many-fermion ground states, analogous to the `area law' for the
more usually studied entanglement between spatial regions. Basic properties of
particle entanglement are uncovered by considering relatively simple itinerant
models.
","Phys. Rev. A 78, 042326 (2008)",2008-04-07 13:25:27+00:00
Correlation in states of two identical particles,http://arxiv.org/abs/0805.3867v2,['D. L. Zhou'],"  We identify the correlation in a state of two identical particles as the
residual information beyond what is already contained in the 1-particle reduced
density matrix, and propose a correlation measure based on the maximum entropy
principle. We obtain the analytical results of the correlation measure, which
make it computable for arbitrary two-particle states. We also show that the
degrees of correlation in the same two-particle states with different particle
types will decrease in the following order: bosons, fermions, and
distinguishable particles.
",EPL 88 (2009) 10006,2008-05-26 03:37:13+00:00
Frame-like gauge invariant formulation for massive high spin particles,http://arxiv.org/abs/0808.1778v1,['Yu. M. Zinoviev'],"  In this paper we extend a so called frame-like formulation of massless high
spin particles to massive case. We start with two explicit examples of massive
spin 2 and spin 3 particles and then construct gauge invariant description for
arbitrary integer spin case. Similarly, for the fermionic case we start with
first non-trivial example -- massive spin 5/2 particle and then construct gauge
invariant description for arbitrary half-integer spin case. In all cases we
consider massive particles in (A)dS spaces with arbitrary cosmological constant
(including flat Minkowski space) and this allows one to investigate all
possible massless and partially massless limits for such particles.
","Nucl.Phys.B808:185-204,2009",2008-08-13 04:42:58+00:00
Thermalization in open classical systems with finite heat baths,http://arxiv.org/abs/0810.3251v1,"['S. Taylor Smith', 'Roberto Onofrio']","  We discuss thermalization of a test particle schematized as a harmonic
oscillator and coupled to a Boltzmann heat bath of finite size and with a
finite bandwidth for the frequencies of its particles. We find that complete
thermalization only occurs when the test particle frequency is within a certain
range of the bath particle frequencies, and for a certain range of mass ratios
between the test particle and the bath particles. These results have
implications for the study of classical and quantum behaviour of high-frequency
nanomechanical resonators.
","Eur. Phys. J. B 61, 271 (2008)",2008-10-17 21:21:24+00:00
Report from the IUPAP Commission on Particles and Fields (C11),http://arxiv.org/abs/0810.3312v2,['Gregor Herten'],"  The Commission 11 (C11) on Particles and Fields of the International Union of
Pure and Applied Physics (IUPAP) supervises the organization of the main
conferences in particle physics. In the period 2007-2008 it has been active in
the oversight and venue selection for the ICHEP and Lepton Photon Conferences,
establishment of the new conference on Technology and Instrumentation in
Particle Physics (TIPP), the selection of the prize winners for the IUPAP Young
Scientist Prize in Particle Physics and the establishment of a working group on
the ""Assessment of Individual Achievements in Large Collaborations in Particle
Physics"".
",None,2008-10-18 13:00:00+00:00
GammeV: a milli-eV particle search at Fermilab,http://arxiv.org/abs/0810.4510v1,['W. Wester'],"  GammeV is an experiment conducted at Fermilab that employs the light shining
through a wall technique to search for axion-like particles and employs a
particle in a jar technique to search for dilaton-like chameleon particles. We
obtain limits on the coupling of photons to an axion-like particle that extend
previous limits for both scalars and pseudoscalars in the milli-eV mass range.
We are able to exclude the axion-like particle interpretation of the anomalous
PVLAS 2006 result by more than 5 standard deviations. We also present results
on a search for chameleons and set limits on their possible coupling to
photons.
",None,2008-10-24 17:19:29+00:00
Deformable self-propelled particles,http://arxiv.org/abs/0811.3281v1,"['Takao Ohta', 'Takahiro Ohkuma']","  A theory of self-propelled particles is developed in two dimensions assuming
that the particles can be deformed from a circular shape when the propagating
velocity is increased. A coupled set of equations in terms of the velocity and
a tensor variable to represent the deformation is introduced to show that there
is a bifurcation from a straight motion to a circular motion of a single
particle. Dynamics of assembly of the particles is studied numerically where
there is a global interaction such that the particles tend to cause an
orientational order.
",None,2008-11-20 09:24:26+00:00
"Charge and potential distributions for particles approaching substrates
  with regular structures",http://arxiv.org/abs/0902.2227v1,"['W J Miloch', 'S V Vladimirov']","  The charge and potential distributions for insulating particles approaching a
substrate with regular insulating structures are studied by particle-in-cell
numerical simulations. An elongated particle and substrate with elongated
structures are considered for flowing plasmas. The role of the relative
position of the particle and the substrate in their interactions is
investigated. It is also demonstrated that the interactions are modified by
photoemission due to directed UV light. The simulations are two dimensional
with ions and electrons treated as individual particles.
",None,2009-02-12 22:28:37+00:00
Chiral tensor particles in the early Universe,http://arxiv.org/abs/0903.4180v1,"['M. V. Chizhov', 'D. P. Kirilova']","  The status of the chiral tensor particles in the extended electroweak model,
their experimental constraints, signatures and the possibilities for their
detection at the new colliders are reviewed. The characteristic interactions of
the chiral tensor particles in the early Universe plasma and the corresponding
period of their cosmological influence is determined. The dynamical
cosmological effect, namely the speeding of the Friedmann expansion due to the
density increase caused by the introduction of the new particles, is evaluated.
  It is shown that the existence of the chiral tensor particles is allowed from
cosmological considerations and welcomed by the particle physics phenomenology.
",None,2009-03-24 20:04:45+00:00
Tunneling of the 3rd kind,http://arxiv.org/abs/0904.0609v1,"['Holger Gies', 'Joerg Jaeckel']","  We study a new kind of tunneling of particles through a barrier particular to
quantum field theory. Here, the particles traverse the barrier by splitting
into a virtual pair of particles of a different species which interacts only
very weakly with the barrier and can therefore pass through it. Behind the
barrier, the pair recombines into a particle of the original species. As an
example, we discuss the case where photons split into a pair of minicharged
particles. This process could be observed in experiments of the
light-shining-through-a-wall type and may be used to search for minicharged
particles in laboratory experiments.
","JHEP 0908:063,2009",2009-04-03 16:20:55+00:00
Creating materials with a desired refraction coefficient,http://arxiv.org/abs/0909.0521v1,['A. G. Ramm'],"  A method is given for creating material with a desired refraction
coefficient. The method consists of embedding into a material with known
refraction coefficient many small particles of size $a$. The number of
particles per unit volume around any point is prescribed, the distance between
neighboring particles is $O(a^{\frac{2-\kappa}{3}})$ as $a\to 0$, $0<\kappa<1$
is a fixed parameter. The total number of the embedded particle is
$O(a^{\kappa-2})$. The physical properties of the particles are described by
the boundary impedance $\zeta_m$ of the $m-th$ particle,
$\zeta_m=O(a^{-\kappa})$ as $a\to 0$. The refraction coefficient is the
coefficient $n^2(x)$ in the wave equation $[\nabla^2+k^2n^2(x)]u=0$.
",None,2009-09-02 20:18:38+00:00
Particle Motion with Hořava -- Lifshitz type Dispersion Relations,http://arxiv.org/abs/0910.0411v2,['S. Kalyana Rama'],"  Using super Hamiltonian formalism, we study the motion of particles whose
dispersion relations are modified to incorporate Ho\v{r}ava -- Lifshitz type
anisotropic scaling symmetry. We find the following as consequences of this
modified dispersion relation: (i) The speed of a charged particle under a
constant electric field grows without bound and diverges. (ii) The speed of a
particle falling towards the horizon also grows without bound and diverges as
the particle approaches the horizon. (iii) This particle reaches the horizon in
a finite coordinate time, in contrast to the standard case where it requires
infinite time.
",None,2009-10-02 14:48:50+00:00
Dirac Equation and the Definition of Elementary Particles,http://arxiv.org/abs/0910.3286v1,['Jian-Hua Shu'],"  A concept of the total velocity that contains velocity and oscillatory
velocity is proposed for the velocity solution of Dirac equation. It is shown
that the electronic rest energy all comes from the oscillation of the electron
itself. For this reason, the velocity solution of Dirac equation is taken as
the definition of elementary particles. Leptons, mesons and baryons appear in
results as the newly defined elementary particles, but the particle that
consists of more than three quarks is ruled out. The results also show that a
quark is not a particle, but part of the hadron or a partial particle and that
quark confinement may serve as an evidence of this conclusion.
",None,2009-10-17 09:03:55+00:00
Nanoscale simulations of directional locking,http://arxiv.org/abs/0911.4623v1,"['J. Koplik', 'G. Drazer']","  When particles suspended in a fluid are driven through a regular lattice of
cylindrical obstacles, the particle motion is usually not simply in the
direction of the force, and in the high Peclet number limit particle
trajectories tend to lock along certain lattice directions. By means of
molecular dynamics simulations we show that this effect persists in the
presence of molecular diffusion for nanoparticle flows, provided the Peclet
number is not too small. We examine the effects of varying particle and
obstacle size, the method of forcing, solid roughness, and particle
concentration. While we observe trajectory locking in all cases, the degree of
locking varies with particle size and these flows may have application as a
separation technique.
","Phys. Fluids 22, 052005 (2010)",2009-11-24 13:25:42+00:00
Convergence of U-statistics for interacting particle systems,http://arxiv.org/abs/1002.0224v1,"['P. Del Moral', 'F. Patras', 'S. Rubenthaler']","  The convergence of U-statistics has been intensively studied for estimators
based on families of i.i.d. random variables and variants of them. In most
cases, the independence assumption is crucial [Lee90, de99]. When dealing with
Feynman-Kac and other interacting particle systems of Monte Carlo type, one
faces a new type of problem. Namely, in a sample of N particles obtained
through the corresponding algorithms, the distributions of the particles are
correlated -although any finite number of them is asymptotically independent
with respect to the total number N of particles. In the present article,
exploiting the fine asymptotics of particle systems, we prove convergence
theorems for U-statistics in this framework.
",None,2010-02-01 10:45:39+00:00
Open Problems in $α$ Particle Condensation,http://arxiv.org/abs/1003.1172v1,"['Y. Funaki', 'M. Girod', 'H. Horiuchi', 'G. Roepke', 'P. Schuck', 'A. Tohsaki', 'T. Yamada']","  $\alpha$ particle condensation is a novel state in nuclear systems. We
briefly review the present status on the study of $\alpha$ particle
condensation and address the open problems in this research field: $\alpha$
particle condensation in heavier systems other than the Hoyle state, linear
chain and $\alpha$ particle rings, Hoyle-analogue states with extra neutrons,
$\alpha$ particle condensation related to astrophysics, etc.
","J.Phys.G37:064012,2010",2010-03-05 08:30:12+00:00
"Efficient and economic five-party quantum state sharing of an arbitrary
  m-qubit state",http://arxiv.org/abs/1005.0034v1,"['Yu-Bo Sheng', 'Fu-Guo Deng', 'Hong-Yu Zhou']","  We present an efficient and economic scheme for five-party quantum state
sharing of an arbitrary m-qubit state with $2m$ three-particle
Greenberger-Horne-Zeilinger (GHZ) states and three-particle GHZ-state
measurements. It is more convenient than other schemes as it only resorts to
three-particle GHZ states and three-particle joint measurement, not
five-particle entanglements and five-particle joint measurements. Moreover,
this symmetric scheme is in principle secure even though the number of the
dishonest agents is more than one. Its total efficiency approaches the maximal
value.
","Eur. Phys. J. D 48, 279-284 (2008)",2010-05-01 00:03:32+00:00
The Systems Dynamics of the Structured Particles,http://arxiv.org/abs/1006.3158v1,['V. M. Somsikov'],"  Dynamics of the structured particles consisting of potentially interacting
material points is considered in the framework of classical mechanics.
Equations of interaction and motion of structured particles have been derived.
The expression for friction force has been obtained. It has been shown that
irreversibility of dynamics of structured particles is caused by increase of
their internal energy due to the energy of motion. It has been shown also that
the dynamics of the structured particles is determined by two types of
symmetry: the symmetry of the space and the internal symmetry of the structured
particles. Possibility of theoretical substantiation of the laws of
thermodynamics has been considered.
",None,2010-06-16 08:34:06+00:00
Dynamics of colloidal particles in ice,http://arxiv.org/abs/1101.0192v1,"['Melissa Spannuth', 'S. G. J. Mochrie', 'S. S. L. Peppin', 'J. S. Wettlaufer']","  We use X-ray Photon Correlation Spectroscopy (XPCS) to probe the dynamics of
colloidal particles in polycrystalline ice. During freezing, the dendritic ice
morphology and rejection of particles from the ice created regions of
high-particle-density, where some of the colloids were forced into contact and
formed disordered aggregates. We find that the particles in these high density
regions underwent ballistic motion coupled with both stretched and compressed
exponential decays of the intensity autocorrelation function, and that the
particles' characteristic velocity increased with temperature. We explain this
behavior in terms of ice grain boundary migration.
",None,2010-12-31 02:56:31+00:00
New Fundamental Light Particle and Breakdown of Stefan-Boltzmann's Law,http://arxiv.org/abs/1102.3007v1,"['V. N. Minasyan', 'V. N. Samoylov']","  Recently, we predicted the existence of fundamental particles in Nature,
neutral Light Particles with spin 1 and rest mass $m=1.8\times 10^{-4} m_e$, in
addition to electrons, neutrons and protons. We call these particles Light
Bosons because they create electromagnetic field which represents Planck's gas
of massless photons together with a gas of Light Particles in the condensate.
Such reasoning leads to a breakdown of Stefan--Boltzmann's law at low
temperature. On the other hand, the existence of new fundamental neutral Light
Particles leads to correction of such physical concepts as Bose-Einstein
condensation of photons, polaritons and exciton polaritons.
","Progress in Physics, 2, (2011), 13-14",2011-02-15 09:24:50+00:00
"Redistribution of particle and anti-particle entanglement in
  non-inertial frames",http://arxiv.org/abs/1102.4759v2,"['E. Martin-Martinez', 'I. Fuentes']","  We analyse the entanglement tradeoff between particle and anti-particle modes
of a Dirac field from the perspective of inertial and uniformly accelerated
observers. Our results show that a redistribution of entanglement between
particle and anti-particle modes plays a key role in the survival of fermionic
field entanglement in the infinite acceleration limit.
","Phys. Rev. A 83, 052306 (2011)",2011-02-23 15:14:30+00:00
Distribution of Brownian particles in turbulence,http://arxiv.org/abs/1110.5073v1,"['Itzhak Fouxon', 'Eugene Mednikov']","  We consider Brownian particles immersed in the fluid which flow is turbulent.
We study the limit where the particles' inertia is weak and their velocity
relaxes fast to the velocity of the flow. The trajectories of the particles in
this case have a strange attractor in the physical space, if the particles'
diffusion is neglected. Under the latter condition the singular density of the
particles was recently described completely. The analysis was done for real
turbulence and did not involve the flow modeling. Here we take the diffusion
into account showing how it modifies the statistics. The analysis is performed
also for real turbulence. Experimentally testable predictions are made.
",None,2011-10-23 18:42:33+00:00
"Spinor particle. An indeterminacy in the motion of relativistic
  dynamical systems with separately fixed mass and spin",http://arxiv.org/abs/1111.1583v1,['Łukasz Bratek'],"  We give an argument that a broad class of geometric models of spinning
relativistic particles with Casimir mass and spin being separately fixed
parameters, have indeterminate worldline (while other spinning particles have
definite worldline). This paradox suggests that for a consistent description of
spinning particles something more general than a worldline concept should be
used. As a particular case, we study at the Lagrangian level the Cauchy problem
for a spinor particle and then, at the constrained Hamiltonian level, we
generalize our result to other particles.
",2012 J. Phys.: Conf. Ser. 343 012017,2011-11-07 14:02:35+00:00
